"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene_id","comparison"
13.0071762783031,9.63135797607187,66.1213321049301,1.99439129592479e-11,2.85935880096737e-07,14.788682754924,"ENSMUSG00000069917.7","Erythroblast vs CMP"
8.29084460439647,8.80997402342546,53.4829180467005,9.38221727781925e-11,3.28408285767309e-07,14.8639457628962,"ENSMUSG00000034248.7","Erythroblast vs CMP"
6.69812251051958,9.25207008573077,52.9440571643805,1.01016974809807e-10,3.28408285767309e-07,15.054339876371,"ENSMUSG00000053641.8","Erythroblast vs CMP"
7.54715434332833,8.54149509554784,51.9891614295593,1.15362493242549e-10,3.28408285767309e-07,14.7566901644309,"ENSMUSG00000042331.9","Erythroblast vs CMP"
7.129601847638,8.37152882073608,51.6853261511294,1.20402587543678e-10,3.28408285767309e-07,14.7461410597606,"ENSMUSG00000027346.11","Erythroblast vs CMP"
6.69112630166132,9.61552766416934,50.7562135925323,1.37438077324674e-10,3.28408285767309e-07,14.8580138269771,"ENSMUSG00000028906.11","Erythroblast vs CMP"
6.74011511271185,8.88274344086875,48.9675371264079,1.78548516969362e-10,3.55981223174033e-07,14.5802215155239,"ENSMUSG00000004319.11","Erythroblast vs CMP"
7.94489693795855,9.65569789048472,47.7320213758826,2.15127548815017e-10,3.55981223174033e-07,14.439694959239,"ENSMUSG00000022100.9","Erythroblast vs CMP"
6.87912545438498,7.61387383108962,46.8502078894196,2.4646129973984e-10,3.55981223174033e-07,14.0663020924033,"ENSMUSG00000040859.10","Erythroblast vs CMP"
8.02314839469178,7.78241682844362,46.4932193726414,2.60597427095343e-10,3.55981223174033e-07,13.8936665583816,"ENSMUSG00000020300.10","Erythroblast vs CMP"
5.62871793558813,9.98593190203218,45.3822594874279,3.10848067279434e-10,3.55981223174033e-07,14.2622488989097,"ENSMUSG00000022797.11","Erythroblast vs CMP"
6.7533201692849,9.21317627289388,45.3746355612276,3.11229028171701e-10,3.55981223174033e-07,14.1806228316136,"ENSMUSG00000026532.7","Erythroblast vs CMP"
6.46586999014812,7.61960029959994,45.1443052692321,3.22992448476723e-10,3.55981223174033e-07,13.9246997845798,"ENSMUSG00000059495.9","Erythroblast vs CMP"
6.64260384134398,7.58747389859052,44.6052787797631,3.52549704759406e-10,3.55981223174033e-07,13.8283625170279,"ENSMUSG00000024588.8","Erythroblast vs CMP"
10.23487741692,8.45617406824147,44.2193190227815,3.7560478667639e-10,3.55981223174033e-07,13.4079113803545,"ENSMUSG00000042066.11","Erythroblast vs CMP"
6.2564871768812,8.99524371309283,43.7204405954378,4.07986835054652e-10,3.55981223174033e-07,13.9634228692979,"ENSMUSG00000032411.11","Erythroblast vs CMP"
6.95858372479235,7.15775847159079,43.4670007171443,4.25645356073867e-10,3.55981223174033e-07,13.5098549951889,"ENSMUSG00000079557.6","Erythroblast vs CMP"
9.71555756401032,7.31278008039154,43.100551181656,4.52735283284035e-10,3.55981223174033e-07,12.7488542171201,"ENSMUSG00000044468.10","Erythroblast vs CMP"
6.9428171340353,8.5272745488216,42.2923082096402,5.1970320064782e-10,3.55981223174033e-07,13.6785778636862,"ENSMUSG00000031543.14","Erythroblast vs CMP"
5.30235887703463,8.87218673502127,42.1694344415781,5.30839011679119e-10,3.55981223174033e-07,13.7702413305361,"ENSMUSG00000024052.13","Erythroblast vs CMP"
12.2109777723377,7.9607346761966,41.9174083065712,5.5453864790485e-10,3.55981223174033e-07,12.1449222148367,"ENSMUSG00000073940.3","Erythroblast vs CMP"
